smiles,canonical_smiles,mol_wt,rdkit_logp,hbd,hba,tpsa,rot_bonds,rings,heavy_atoms,qed,ro5_violations,murcko_scaffold,pass_mw_filter,pass_logp_filter,pass_tpsa_filter,pass_hbd_filter,pass_hba_filter,pass_rot_bonds_filter,pass_heavy_atoms_filter,pass_ro5_filter,pass_qed_filter,n_basic_filter_failures,pass_basic_chemical_filter,predicted_pIC50,predicted_active,predicted_strong_active,max_tanimoto_training,nearest_training_smiles,training_similarity_bin,stereo_centers,PAINS_alert,BRENK_alert,NIH_alert,AMES,BBB_Martins,Bioavailability_Ma,CYP1A2_Veith,CYP2C19_Veith,CYP2C9_Substrate_CarbonMangels,CYP2C9_Veith,CYP2D6_Substrate_CarbonMangels,CYP2D6_Veith,CYP3A4_Substrate_CarbonMangels,CYP3A4_Veith,Carcinogens_Lagunin,ClinTox,DILI,HIA_Hou,NR-AR-LBD,NR-AR,NR-AhR,NR-Aromatase,NR-ER-LBD,NR-ER,NR-PPAR-gamma,PAMPA_NCATS,Pgp_Broccatelli,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,Skin_Reaction,hERG,Caco2_Wang,Clearance_Hepatocyte_AZ,Clearance_Microsome_AZ,Half_Life_Obach,HydrationFreeEnergy_FreeSolv,LD50_Zhu,Lipophilicity_AstraZeneca,PPBR_AZ,Solubility_AqSolDB,VDss_Lombardo,stereo_centers_drugbank_approved_percentile,PAINS_alert_drugbank_approved_percentile,BRENK_alert_drugbank_approved_percentile,NIH_alert_drugbank_approved_percentile,AMES_drugbank_approved_percentile,BBB_Martins_drugbank_approved_percentile,Bioavailability_Ma_drugbank_approved_percentile,CYP1A2_Veith_drugbank_approved_percentile,CYP2C19_Veith_drugbank_approved_percentile,CYP2C9_Substrate_CarbonMangels_drugbank_approved_percentile,CYP2C9_Veith_drugbank_approved_percentile,CYP2D6_Substrate_CarbonMangels_drugbank_approved_percentile,CYP2D6_Veith_drugbank_approved_percentile,CYP3A4_Substrate_CarbonMangels_drugbank_approved_percentile,CYP3A4_Veith_drugbank_approved_percentile,Carcinogens_Lagunin_drugbank_approved_percentile,ClinTox_drugbank_approved_percentile,DILI_drugbank_approved_percentile,HIA_Hou_drugbank_approved_percentile,NR-AR-LBD_drugbank_approved_percentile,NR-AR_drugbank_approved_percentile,NR-AhR_drugbank_approved_percentile,NR-Aromatase_drugbank_approved_percentile,NR-ER-LBD_drugbank_approved_percentile,NR-ER_drugbank_approved_percentile,NR-PPAR-gamma_drugbank_approved_percentile,PAMPA_NCATS_drugbank_approved_percentile,Pgp_Broccatelli_drugbank_approved_percentile,SR-ARE_drugbank_approved_percentile,SR-ATAD5_drugbank_approved_percentile,SR-HSE_drugbank_approved_percentile,SR-MMP_drugbank_approved_percentile,SR-p53_drugbank_approved_percentile,Skin_Reaction_drugbank_approved_percentile,hERG_drugbank_approved_percentile,Caco2_Wang_drugbank_approved_percentile,Clearance_Hepatocyte_AZ_drugbank_approved_percentile,Clearance_Microsome_AZ_drugbank_approved_percentile,Half_Life_Obach_drugbank_approved_percentile,HydrationFreeEnergy_FreeSolv_drugbank_approved_percentile,LD50_Zhu_drugbank_approved_percentile,Lipophilicity_AstraZeneca_drugbank_approved_percentile,PPBR_AZ_drugbank_approved_percentile,Solubility_AqSolDB_drugbank_approved_percentile,VDss_Lombardo_drugbank_approved_percentile,pass_PAINS_alert,pass_NIH_alert,pass_BRENK_alert,pass_AMES,pass_ClinTox,pass_Carcinogens_Lagunin,pass_hERG,pass_Bioavailability_Ma,pass_HIA_Hou,admet_hard_pass_count,admet_hard_pass_fraction,admet_hard_pass_all,admet_score,is_exact_training_match,flag_near_copy_training,flag_too_far_training,flag_good_training_window,score_activity,score_training_similarity,score_qed,score_ro5,score_admet,score_admet_hard,reward_score
COc1cc(C(F)(F)F)ccc1-c1cc2c(Nc3ccccc3F)ncnc2cc1F,COc1cc(C(F)(F)F)ccc1-c1cc2c(Nc3ccccc3F)ncnc2cc1F,431.3640000000001,6.346000000000004,1,4,47.04,4,4,31,0.38291135529062476,1,c1ccc(Nc2ncnc3ccc(-c4ccccc4)cc23)cc1,True,True,True,True,True,True,True,True,True,0,True,6.714078628829563,True,False,0.6363636363636364,COc1cc2ncnc(Nc3ccccc3F)c2cc1OC.Cl,0.50-0.70 moderadamente similares,0,0,0,0,0.5994998,0.75991577,0.9306798,0.94582814,0.84074736,0.09009956,0.2727039,0.107697524,0.36243984,0.587674,0.90406215,0.05439344,0.18978742,0.96543485,0.99999684,0.018864622,0.06896424,0.9237626,0.59825575,0.07690792,0.35940632,0.022008765,0.93409646,0.86794394,0.6862842,0.3891874,0.1427951,0.69705,0.29414096,0.25685215,0.9043729,-4.895719,38.90359,62.386097,119.391525,-7.9651423,3.5016167,4.0448494,98.951004,-6.2578707,7.4094667,22.601054481546576,47.59226713532514,25.869947275922673,37.188049209138846,85.83479789103691,53.743409490333924,90.15817223198594,97.08260105448156,95.88752196836556,34.059753954305805,79.89455184534272,49.45518453427066,80.31634446397189,66.11599297012303,94.79789103690686,17.609841827768015,68.64674868189807,93.00527240773287,95.3602811950791,64.4639718804921,85.41300527240774,99.36731107205625,98.5237258347979,82.8822495606327,93.04042179261863,69.63093145869948,73.63796133567664,92.16168717047452,93.0755711775044,98.06678383128296,88.7170474516696,93.70826010544816,90.12302284710019,16.168717047451672,87.17047451669596,52.79437609841828,56.06326889279438,76.16871704745168,96.55536028119509,83.8664323374341,94.44639718804922,95.28998242530757,86.78383128295256,2.81195079086116,83.33919156414764,True,True,True,False,True,True,False,True,True,7,0.7777777777777778,False,0.3392857142857142,False,False,False,True,0.47605241921970887,1.0,0.38291135529062476,0.5,0.3392857142857142,0.7777777777777778,0.5458873496944271
C=CC(=O)Nc1cccc(-n2c(-c3ccccc3)nc3ccc(C)nc3c2=O)c1,C=CC(=O)Nc1cccc(-n2c(-c3ccccc3)nc3ccc(C)nc3c2=O)c1,382.4230000000002,3.880620000000002,1,4,76.88,4,4,29,0.5435575677873833,0,O=c1c2ncccc2nc(-c2ccccc2)n1-c1ccccc1,True,True,True,True,True,True,True,True,True,0,True,6.848089002630129,True,False,0.4857142857142857,C=CC(=O)Nc1cccc(-n2c(=O)cnc3cnc(Nc4ccccc4)nc32)c1,0.35-0.50 novedosas razonables,0,0,1,2,0.37001902,0.27601403,0.70914507,0.36478055,0.21166483,0.16952857,0.35566887,0.030018624,0.0654576,0.3651338,0.25308114,0.27197105,0.14583239,0.9908844,0.994561,0.07440789,0.1281294,0.6989003,0.22379592,0.12530932,0.3634514,0.17053728,0.70539737,0.79506916,0.7838546,0.31152895,0.14720455,0.7831185,0.4672596,0.5614532,0.44317356,-4.904702,43.34526,32.154602,33.59917,-13.97892,2.4031215,2.7731342,95.415855,-5.0333853,-2.2530015,22.601054481546576,47.59226713532514,66.52021089630932,95.07908611599298,67.31107205623903,17.539543057996486,34.55184534270651,75.50087873462215,66.46748681898067,62.39015817223199,84.00702987697716,22.601054481546576,53.427065026362044,42.84710017574693,71.28295254833041,72.89982425307558,61.40597539543059,98.38312829525483,43.72583479789104,88.08435852372584,92.86467486818981,96.90685413005274,88.01405975395431,88.89279437609842,93.14586994727593,93.25131810193322,44.42882249560633,89.27943760984184,96.20386643233745,96.76625659050967,88.99824253075572,96.16871704745168,95.71177504393674,55.39543057996485,60.00000000000001,52.44288224956064,59.29701230228471,55.85237258347979,71.24780316344464,41.511423550087876,47.31107205623902,75.7469244288225,79.57820738137083,13.778558875219685,15.079086115992972,True,False,True,True,True,True,True,True,True,8,0.8888888888888888,False,0.3392857142857142,False,False,False,True,0.565392668420086,1.0,0.5435575677873833,1.0,0.3392857142857142,0.8888888888888888,0.657897467440165
C=CCn1cccc1C(=O)Nc1nc(NC(=O)Cc2ccc3c(c2)OCO3)nc(S(C)=O)n1,C=CCn1cccc1C(=O)Nc1nc(NC(=O)Cc2ccc3c(c2)OCO3)nc(S(C)=O)n1,468.49500000000023,1.7586999999999997,2,8,137.33000000000004,8,4,33,0.47724686824010476,0,O=C(Cc1ccc2c(c1)OCO2)Nc1ncnc(NC(=O)c2ccc[nH]2)n1,True,True,True,True,True,True,True,True,True,0,True,6.090507586806198,True,False,0.3118279569892473,O=C(CSc1nc2ccccc2c(=O)n1Cc1ccc2c(c1)OCO2)Nc1ccccc1F,0.25-0.35 lejanas,1,0,1,0,0.09387309,0.28890944,0.76670015,0.6218327,0.8065711,0.2683499,0.91453683,0.054798007,0.505619,0.6307489,0.9441123,0.35717663,0.2910996,0.98678005,0.99912614,0.017859994,0.021429893,0.7116118,0.50463575,0.05657038,0.17524129,0.093087435,0.76496035,0.8092121,0.7837679,0.1767362,0.16952753,0.72842455,0.3933972,0.15466693,0.8428599,-4.9344954,77.41781,82.79641,15.140955,-13.518471,2.4628692,3.0948412,101.438965,-5.8516374,-4.823667,55.32513181019333,47.59226713532514,66.52021089630932,37.188049209138846,26.186291739894553,18.453427065026364,43.971880492091394,84.88576449912128,94.62214411247804,83.12829525483305,98.20738137082601,31.880492091388405,85.48330404217927,71.21265377855889,96.4499121265378,83.65553602811951,78.48857644991213,97.4340949033392,57.328646748681905,63.26889279437611,43.30404217926187,96.97715289982426,97.82073813708261,77.75043936731107,80.1054481546573,87.10017574692444,48.54130052724078,89.9121265377856,96.20386643233745,92.72407732864676,90.57996485061513,94.48154657293499,93.70826010544816,7.768014059753955,82.31985940246047,49.94727592267136,78.59402460456943,85.48330404217927,49.279437609841835,44.53427065026362,51.59929701230229,81.195079086116,91.17750439367312,5.2021089630931465,3.620386643233744,True,True,True,True,True,True,False,True,True,8,0.8888888888888888,False,0.3392857142857142,False,False,False,False,0.06033839120413198,0.8909370199692781,0.47724686824010476,1.0,0.3392857142857142,0.8888888888888888,0.4800751323386787
N#Cc1cnc(Nc2cccc(Br)c2)c(-c2coc3cccc(O)c3c2=O)c1,N#Cc1cnc(Nc2cccc(Br)c2)c(-c2coc3cccc(O)c3c2=O)c1,434.2490000000002,4.938380000000003,2,6,99.15,3,4,28,0.47413423291328255,0,O=c1c(-c2cccnc2Nc2ccccc2)coc2ccccc12,True,True,True,True,True,True,True,True,True,0,True,6.3107092971807015,True,False,0.40625,Oc1cc2ncnc(Nc3cccc(Br)c3)c2cc1O,0.35-0.50 novedosas razonables,0,0,0,0,0.26459286,0.12371931,0.65970004,0.7162976,0.537898,0.07158513,0.5959934,0.017881151,0.1328021,0.38825834,0.54500365,0.1435382,0.087455824,0.98799103,0.9993218,0.038902894,0.08838031,0.9117695,0.39745432,0.22571504,0.47772568,0.120441005,0.8161538,0.86131227,0.9060105,0.3258141,0.2589753,0.9633212,0.56198776,0.64885694,0.53630656,-4.919476,68.00916,69.36546,103.98976,-12.886668,2.8292732,3.8644798,101.05151,-6.288957,5.199048,22.601054481546576,47.59226713532514,25.869947275922673,37.188049209138846,56.41476274165203,9.349736379613358,28.084358523725836,88.08435852372584,86.60808435852374,28.295254833040424,92.68892794376099,16.766256590509666,65.3427065026362,44.99121265377856,84.3585237258348,44.11247803163445,47.31107205623902,97.60984182776802,59.156414762741655,79.40246045694201,89.59578207381372,99.22671353251319,96.27416520210897,94.09490333919157,95.11423550087875,89.98242530755712,53.35676625659051,91.84534270650265,99.05096660808437,96.97715289982426,94.1652021089631,99.7188049209139,97.3286467486819,67.06502636203867,64.81546572934974,51.28295254833041,73.88400702987698,80.49209138840071,94.86818980667839,48.506151142355016,73.77855887521969,93.25131810193322,90.65026362038665,2.706502636203867,75.1493848857645,True,True,True,True,True,True,False,True,True,8,0.8888888888888888,False,0.3392857142857142,False,False,False,True,0.207139531453801,1.0,0.47413423291328255,1.0,0.3392857142857142,0.8888888888888888,0.5400080261191644
O=C(NCCNc1ncnc2sccc12)c1cn(-c2ccccc2)nc1-c1ccc(Cl)cc1,O=C(NCCNc1ncnc2sccc12)c1cn(-c2ccccc2)nc1-c1ccc(Cl)cc1,474.9770000000002,5.039300000000003,2,6,84.73,7,5,33,0.322710059015602,1,O=C(NCCNc1ncnc2sccc12)c1cn(-c2ccccc2)nc1-c1ccccc1,True,True,True,True,True,True,True,True,True,0,True,6.439829427564446,True,False,0.3287671232876712,Fc1ccc(Nc2ncnc3sccc23)cc1Cl,0.25-0.35 lejanas,0,0,1,0,0.28919607,0.6688684,0.73893255,0.8765925,0.9810767,0.16262667,0.95521325,0.050922275,0.57315683,0.6487004,0.9345005,0.17946675,0.14963923,0.9822094,0.99999094,0.007198129,0.017280718,0.88256454,0.64039105,0.06388772,0.3371775,0.06850589,0.91267025,0.9474143,0.8080087,0.22429757,0.23450503,0.8274702,0.23208742,0.2625118,0.8774807,-5.199614,57.55556,72.597496,95.705826,-14.029633,2.6323073,3.8608391,101.85962,-5.885895,3.3695328,22.601054481546576,47.59226713532514,66.52021089630932,37.188049209138846,59.12126537785589,45.9402460456942,39.015817223198596,93.91915641476275,99.19156414762743,60.49209138840071,99.12126537785589,30.544815465729354,87.20562390158173,73.63796133567664,96.20386643233745,53.919156414762746,61.89806678383129,96.27416520210897,90.82601054481547,37.99648506151143,35.53602811950791,99.08611599297014,98.94551845342707,80.14059753954307,92.44288224956064,83.9718804920914,67.94376098418279,96.16871704745168,97.11775043936731,94.72759226713534,93.42706502636204,97.22319859402461,86.78383128295256,16.695957820738137,84.88576449912128,35.922671353251324,68.89279437609842,81.44112478031636,93.77855887521969,41.0896309314587,62.03866432337435,93.21616871704747,91.8804920913884,4.92091388400703,65.3427065026362,True,True,True,True,True,True,False,True,True,8,0.8888888888888888,False,0.3392857142857142,False,False,False,False,0.2932196183762971,0.939334637964775,0.322710059015602,0.5,0.3392857142857142,0.8888888888888888,0.48401862180597743
Fc1ccc2ccnc(Nc3ccc(-n4ccnn4)cc3)c2c1,Fc1ccc2ccnc(Nc3ccc(-n4ccnn4)cc3)c2c1,305.31600000000003,3.6982000000000017,1,4,55.63,3,4,23,0.6268460504738641,0,c1ccc2c(Nc3ccc(-n4ccnn4)cc3)nccc2c1,True,True,True,True,True,True,True,True,True,0,True,6.24561830930653,True,False,0.32727272727272727,Fc1ccc(Nc2nncc3ccccc23)cc1,0.25-0.35 lejanas,0,0,0,0,0.76482064,0.6067995,0.85024726,0.95101917,0.7591503,0.09189173,0.36036304,0.05884713,0.49833232,0.44240966,0.8670519,0.13173562,0.24988349,0.9639845,0.9999312,0.045200326,0.07156577,0.9513402,0.6764457,0.18045203,0.49579564,0.058199376,0.8796545,0.4801765,0.82623816,0.55910903,0.29370692,0.8648311,0.50749207,0.5365457,0.7553444,-4.9288163,61.127857,49.070274,57.762077,-12.358157,2.5457482,3.5574577,97.856064,-5.187459,3.924422,22.601054481546576,47.59226713532514,25.869947275922673,37.188049209138846,94.02460456942005,40.63268892794377,63.40949033391916,97.18804920913885,93.39191564147629,34.516695957820744,84.28822495606327,33.46221441124781,85.13181019332163,49.84182776801406,93.46221441124781,40.702987697715294,74.97363796133568,92.72407732864676,77.39894551845343,82.14411247803164,85.97539543057998,99.64850615114236,99.19156414762743,92.47803163444641,95.32513181019333,81.96836555360282,61.82776801405976,76.94200351493849,97.71528998242532,99.26186291739896,95.18453427065027,98.06678383128296,96.52021089630932,51.880492091388405,75.88752196836556,50.50966608084359,70.50966608084359,68.04920913884007,84.74516695957821,51.84534270650264,56.239015817223205,89.45518453427066,84.63971880492092,11.739894551845344,68.96309314586995,True,True,True,False,True,True,False,True,True,7,0.7777777777777778,False,0.3392857142857142,False,False,False,False,0.1637455395376867,0.9350649350649352,0.6268460504738641,1.0,0.3392857142857142,0.7777777777777778,0.5290452303270465
Cc1ccc(C(=O)Nc2cccc(Nc3nnnn3Cc3ccc(F)cc3)c2)[nH]1,Cc1ccc(C(=O)Nc2cccc(Nc3nnnn3Cc3ccc(F)cc3)c2)[nH]1,391.41000000000014,3.4929200000000007,3,5,100.51999999999998,6,4,29,0.46710576108419427,0,O=C(Nc1cccc(Nc2nnnn2Cc2ccccc2)c1)c1ccc[nH]1,True,True,True,True,True,True,True,True,True,0,True,6.023234007039717,True,False,0.3103448275862069,CCC(=O)Nc1cccc(Nc2cc(-c3[nH]c(SC)nc3-c3ccc(F)cc3)ccn2)c1,0.25-0.35 lejanas,0,0,0,0,0.5061807,0.70644295,0.84313804,0.5807142,0.9367587,0.2206513,0.8886336,0.06952803,0.2660764,0.750727,0.8371771,0.16829553,0.11453694,0.9733435,0.99996567,0.00993813,0.014092587,0.5760392,0.464724,0.056105115,0.271094,0.07668044,0.9344718,0.87019193,0.6850317,0.1496325,0.09328517,0.85810584,0.18524195,0.36675626,0.7931119,-5.276338,68.05642,64.80707,50.200584,-16.381577,2.003259,3.6365438,101.01526,-5.7873664,-0.15350123,22.601054481546576,47.59226713532514,25.869947275922673,37.188049209138846,79.47275922671353,48.822495606326896,61.26537785588753,83.16344463971882,97.99648506151144,74.13005272407733,97.99648506151144,37.25834797891037,75.67662565905097,87.34622144112478,92.44288224956064,51.28295254833041,54.34094903339192,94.23550087873463,83.05799648506152,47.205623901581724,28.541300527240775,94.62214411247804,97.3286467486819,77.50439367311073,89.06854130052724,84.99121265377856,73.77855887521969,92.30228471001759,93.0755711775044,90.96660808435853,82.56590509666081,97.92618629173991,83.09314586994728,29.630931458699475,78.38312829525483,31.739894551845346,73.88400702987698,77.89103690685414,81.72231985940246,27.697715289982426,23.760984182776802,90.47451669595783,90.61511423550088,5.659050966608085,33.88400702987698,True,True,True,False,True,True,False,True,True,7,0.7777777777777778,False,0.3392857142857142,False,False,False,False,0.015489338026477858,0.8866995073891627,0.46710576108419427,1.0,0.3392857142857142,0.7777777777777778,0.45335251231386753
CCOc1cc2ncnc(Nc3ccc4ncn(CC(C)(C)C)c4c3)c2c(O)c1OC,CCOc1cc2ncnc(Nc3ccc4ncn(CC(C)(C)C)c4c3)c2c(O)c1OC,421.50100000000026,4.882100000000005,2,7,94.32000000000002,6,4,31,0.45798805838320933,0,c1ccc2c(Nc3ccc4nc[nH]c4c3)ncnc2c1,True,True,True,True,True,True,True,True,True,0,True,6.887209441533845,True,False,0.4025974025974026,CCOc1cc2ncnc(Nc3cccc(OC)c3)c2c2c1OCCO2,0.35-0.50 novedosas razonables,0,0,0,0,0.27289003,0.22696368,0.85228366,0.60444844,0.50846326,0.08986291,0.3097337,0.09655322,0.23579693,0.6243229,0.71915555,0.1271143,0.3841558,0.9537528,0.9992956,0.047361284,0.04517022,0.9032072,0.6072663,0.18325932,0.3961427,0.085206024,0.87274325,0.83870304,0.8045726,0.5083839,0.25029704,0.8544563,0.5505569,0.17227067,0.8917915,-5.1202374,58.397045,67.14718,57.814198,-14.082964,2.5630176,3.3846767,98.386314,-5.1022058,8.711995,22.601054481546576,47.59226713532514,25.869947275922673,37.188049209138846,57.434094903339194,14.833040421792619,64.21792618629175,84.11247803163445,85.62390158172232,34.024604569420035,81.61687170474518,46.326889279437616,73.49736379613357,70.33391915641477,89.03339191564149,39.12126537785589,85.3427065026362,90.896309314587,58.875219683655544,83.05799648506152,73.60281195079087,99.15641476274166,98.55887521968367,92.54833040421794,93.77855887521969,86.1511423550088,60.456942003514946,91.03690685413007,97.08260105448156,99.08611599297014,93.88400702987698,97.82073813708261,97.08260105448156,8.963093145869948,85.86994727592268,39.54305799648507,69.56063268892795,79.15641476274166,84.78031634446398,40.80843585237259,57.469244288224964,86.5377855887522,85.58875219683657,12.829525483304044,86.99472759226714,True,True,True,True,True,True,False,True,True,8,0.8888888888888888,False,0.3392857142857142,False,False,False,True,0.5914729610225636,1.0,0.45798805838320933,1.0,0.3392857142857142,0.8888888888888888,0.6528861288102822
CCC(=O)N1CCCN(S(=O)(=O)c2ccc(Oc3ccc(Nc4ncnc5cnc(N)cc45)cc3)cc2F)CC1,CCC(=O)N1CCCN(S(=O)(=O)c2ccc(Oc3ccc(Nc4ncnc5cnc(N)cc45)cc3)cc2F)CC1,565.6310000000001,3.915000000000002,2,9,143.64000000000001,7,5,40,0.34073260565194624,1,O=S(=O)(c1ccc(Oc2ccc(Nc3ncnc4cnccc34)cc2)cc1)N1CCCNCC1,True,True,True,True,True,True,True,True,True,0,True,6.650660196744142,True,False,0.40425531914893614,O=C(/C=C/CN1CCCC1)Nc1cc2c(Nc3ccc(Oc4ccccc4)cc3)ncnc2cn1,0.35-0.50 novedosas razonables,0,0,0,0,0.34015375,0.3050244,0.7466194,0.08693429,0.6330334,0.13634823,0.8294613,0.046579435,0.13370763,0.7436894,0.96930647,0.08620502,0.4275507,0.9887921,0.99970883,0.024075333,0.042857803,0.58899057,0.63952017,0.04661001,0.14155336,0.048488468,0.78456676,0.88371766,0.75466657,0.29994968,0.14200133,0.69700074,0.37729663,0.07875376,0.9168981,-5.19823,43.338245,47.971996,53.709404,-20.42425,2.4848397,3.174572,97.13538,-5.3718657,4.6158953,22.601054481546576,47.59226713532514,25.869947275922673,37.188049209138846,64.32337434094904,19.648506151142357,40.45694200351494,53.49736379613357,89.73637961335677,51.493848857645,96.94200351493849,29.173989455184536,65.48330404217927,86.50263620386644,97.57469244288225,26.29173989455185,87.90861159929702,97.71528998242532,66.85413005272409,70.72056239015818,71.49384885764499,94.93848857644993,98.94551845342707,73.77855887521969,72.51318101933217,79.64850615114236,50.43936731107206,92.93497363796135,95.57117750439369,96.59050966608085,88.64674868189807,93.70826010544816,93.35676625659052,2.2144112478031635,88.26010544815466,35.95782073813709,59.29701230228471,67.27592267135326,83.09314586994728,16.063268892794376,52.93497363796134,82.53075571177506,83.3743409490334,9.84182776801406,72.37258347978911,True,True,True,True,True,True,False,True,True,8,0.8888888888888888,False,0.3392857142857142,False,False,False,True,0.4337734644960947,1.0,0.34073260565194624,0.5,0.3392857142857142,0.8888888888888888,0.5379879619426521
CCCN1CC2CN(c3nccc(Nc4ccc(N5CCN(C)CC5)cc4Cl)n3)CC2C1,CCCN1CC2CN(c3nccc(Nc4ccc(N5CCN(C)CC5)cc4Cl)n3)CC2C1,456.0380000000003,3.403400000000002,1,7,50.77,6,5,32,0.7158248308085725,0,c1cc(Nc2ccc(N3CCNCC3)cc2)nc(N2CC3CNCC3C2)n1,True,True,True,True,True,True,True,True,True,0,True,6.624114209655884,True,False,0.37037037037037035,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2ccccc2N)n1,0.35-0.50 novedosas razonables,2,0,0,0,0.36152878,0.9189779,0.8391055,0.040778235,0.053481437,0.051134445,0.013053203,0.52205837,0.4161817,0.59952635,0.059010934,0.0704191,0.62917966,0.3567276,0.9966855,0.011796458,0.029444054,0.08014513,0.015950477,0.011615772,0.06871419,0.0012859327,0.86954653,0.4692021,0.1346076,0.012159695,0.005087452,0.04348994,0.038709857,0.38297862,0.9394061,-5.0944867,2.5855498,19.728695,74.911804,-15.396971,3.53395,2.2960486,74.1094,-3.863378,20.89527,69.84182776801407,47.59226713532514,25.869947275922673,37.188049209138846,66.71353251318102,71.81019332161688,60.07029876977153,44.39367311072056,40.98418277680141,22.70650263620387,35.64147627416521,88.15465729349737,82.60105448154658,67.76801405975397,51.880492091388405,22.1792618629174,96.62565905096662,46.99472759226714,47.27592267135326,51.70474516695958,55.7469244288225,68.78734622144113,46.99472759226714,39.75395430579965,38.10193321616872,22.214411247803167,59.929701230228474,76.62565905096662,51.63444639718806,55.67662565905097,28.471001757469246,52.79437609841828,55.57117750439368,31.634446397188054,91.35325131810194,40.52724077328647,16.977152899824254,44.71001757469244,90.86115992970124,32.93497363796134,94.86818980667839,67.41652021089631,50.05272407732865,34.97363796133568,98.94551845342707,True,True,True,True,False,True,False,True,True,7,0.7777777777777778,False,0.3392857142857142,False,False,False,True,0.4160761397705895,1.0,0.7158248308085725,1.0,0.3392857142857142,0.7777777777777778,0.6278314871873834
CC(=O)NC1CCN(C(=O)c2ccc(N3CCOCC3)c(F)c2)C1,CC(=O)NC1CCN(C(=O)c2ccc(N3CCOCC3)c(F)c2)C1,335.37900000000013,1.0128999999999997,1,4,61.88000000000001,3,3,24,0.895644726648776,0,O=C(c1ccc(N2CCOCC2)cc1)N1CCCC1,True,True,True,True,True,True,True,True,True,0,True,6.1531357224834275,True,False,0.3333333333333333,C=CC(=O)N1CC[C@@H](Nc2nnc(C(N)=O)c(Nc3ccc(C(=O)N4CCOCC4)cc3)n2)C1,0.25-0.35 lejanas,1,0,0,0,0.18472855,0.910014,0.9473826,0.0035821237,0.021277284,0.20688565,0.005589013,0.094392,0.0015417847,0.45903936,0.0068299556,0.072328374,0.061047804,0.6866287,0.9995821,0.010163433,0.042093027,0.0030051197,0.002158631,0.0024963117,0.045420446,0.0034782416,0.87512064,0.01854894,0.03655559,0.0041412874,0.0021238443,0.0012898667,0.008171062,0.36064222,0.07455137,-4.6391263,8.012572,-3.0061927,7.430831,-13.422626,2.9412084,0.06528056,23.08998,-1.3442123,-1.2175868,55.32513181019333,47.59226713532514,25.869947275922673,37.188049209138846,44.288224956063274,70.43936731107206,95.04393673110721,22.214411247803167,26.256590509666083,71.52899824253076,23.72583479789104,45.553602811950796,4.745166959578208,51.28295254833041,31.599297012302287,22.74165202108963,36.836555360281196,64.92091388400704,63.198594024604574,47.76801405975396,70.7908611599297,19.297012302284713,19.507908611599298,7.838312829525484,17.293497363796135,39.19156414762742,60.878734622144115,37.85588752196837,20.14059753954306,35.571177504393674,15.114235500878737,14.657293497363797,26.572934973637963,28.787346221441126,28.435852372583483,71.10720562390159,23.2688927943761,21.23022847100176,35.254833040421794,45.13181019332162,79.40246045694201,31.985940246045697,10.650263620386644,79.43760984182778,24.393673110720563,True,True,True,True,True,True,True,True,True,9,1.0,True,0.3392857142857142,False,False,False,False,0.10209048165561836,0.9523809523809524,0.895644726648776,1.0,0.3392857142857142,1.0,0.5756881392082875
CN(C)C(=O)Nc1ccnc(Nc2cccc3ncsc23)c1,CN(C)C(=O)Nc1ccnc(Nc2cccc3ncsc23)c1,313.386,3.5284000000000013,2,5,70.15,3,3,22,0.7758348210202846,0,c1ccc(Nc2cccc3ncsc23)nc1,True,True,True,True,True,True,True,True,True,0,True,6.63420172060056,True,False,0.30666666666666664,CN(CCCl)C(=O)Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,0.25-0.35 lejanas,0,0,0,0,0.6324531,0.49880376,0.8558971,0.85400426,0.17379954,0.08662391,0.0852901,0.08205427,0.1402661,0.44389266,0.51322067,0.22990711,0.39349252,0.9634485,0.9983722,0.06990452,0.070444845,0.96198463,0.2569936,0.09785862,0.3377248,0.025780767,0.8296272,0.14484389,0.6876768,0.4707644,0.11388038,0.6557063,0.4828337,0.38180506,0.6300146,-4.940982,46.64626,24.182398,59.702168,-15.258215,2.1492805,2.8195329,91.27428,-4.1478815,8.884597,22.601054481546576,47.59226713532514,25.869947275922673,37.188049209138846,88.01405975395431,32.89982425307557,64.99121265377856,92.86467486818981,62.49560632688929,32.72407732864675,63.55008787346222,42.21441124780317,66.22144112478033,49.876977152899826,83.12829525483305,65.23725834797892,85.83479789103691,92.68892794376099,52.09138840070299,87.2407732864675,85.65905096660809,99.7188049209139,90.05272407732865,86.4323374340949,92.44288224956064,71.21265377855889,54.97363796133568,57.434094903339194,93.11072056239017,98.94551845342707,85.83479789103691,92.68892794376099,95.99297012302286,31.528998242530758,68.78734622144113,49.66608084358524,61.26537785588753,48.506151142355016,85.83479789103691,33.88400702987698,31.528998242530758,76.3444639718805,71.70474516695958,29.138840070298773,87.41652021089632,True,True,True,False,True,True,False,True,True,7,0.7777777777777778,False,0.3392857142857142,False,False,False,False,0.4228011470670398,0.8761904761904762,0.7758348210202846,1.0,0.3392857142857142,0.7777777777777778,0.6202790593366467
